FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,COICOP,Coicop (DESC),HOUSEHOLD_TYPOLOGY,Tipologia famigliare,Anno,Spesa media,OBS_STATUS,'Stato dell"'osservazione',NOTE_REF_AREA,Territorio (NOTE_REF_AREA),NOTE_DATA_TYPE,Indicatore (NOTE_DATA_TYPE),NOTE_COICOP,Coicop (DESC) (NOTE_COICOP),NOTE_HOUSEHOLD_TYPOLOGY,Tipologia familiare (NOTE_HOUSEHOLD_TYPOLOGY),NOTE_TIME_PERIOD,Tempo,BASE_PER,Anno base,UNIT_MEAS,Unità di misura,UNIT_MULT,Unità di moltiplicazione
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),10,-- istruzione,OTHER1,Altre tipologie,2014,14.83,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),10,-- istruzione,OTHER1,Altre tipologie,2015,17.12,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),10,-- istruzione,OTHER1,Altre tipologie,2016,15.46,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),10,-- istruzione,OTHER1,Altre tipologie,2017,18.93,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),10,-- istruzione,OTHER1,Altre tipologie,2018,24.79,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),10,-- istruzione,OTHER1,Altre tipologie,2019,16.72,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),10,-- istruzione,OTHER1,Altre tipologie,2020,12.48,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),10,-- istruzione,OTHER1,Altre tipologie,2021,15.42,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,HH,Totale famiglie,1997,121.6,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,HH,Totale famiglie,1998,120.93,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,HH,Totale famiglie,1999,128.93,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,HH,Totale famiglie,2000,140.77,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,HH,Totale famiglie,2001,149.58,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,HH,Totale famiglie,2002,135.35,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,HH,Totale famiglie,2003,148.31,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,HH,Totale famiglie,2004,151.4,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,HH,Totale famiglie,2005,161.66,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,HH,Totale famiglie,2006,167.46,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,HH,Totale famiglie,2007,158.6,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,HH,Totale famiglie,2008,170.94,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,HH,Totale famiglie,2009,168.41,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,HH,Totale famiglie,2010,161.79,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,HH,Totale famiglie,2011,164.59,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,HH,Totale famiglie,2012,161.32,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,HH,Totale famiglie,2013,154.79,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,HH,Totale famiglie,2014,139.87,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,HH,Totale famiglie,2015,158.9,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,HH,Totale famiglie,2016,172.45,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,HH,Totale famiglie,2017,168.48,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,HH,Totale famiglie,2018,165.13,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,HH,Totale famiglie,2019,163.15,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,HH,Totale famiglie,2020,102.56,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,HH,Totale famiglie,2021,130.06,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,SMB_18_34,Persona sola 18-34 anni,2014,142.88,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,SMB_18_34,Persona sola 18-34 anni,2015,178.35,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,SMB_18_34,Persona sola 18-34 anni,2016,193.25,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,SMB_18_34,Persona sola 18-34 anni,2017,134.94,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,SMB_18_34,Persona sola 18-34 anni,2018,203.53,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,SMB_18_34,Persona sola 18-34 anni,2019,192.9,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,SMB_18_34,Persona sola 18-34 anni,2020,114.58,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,SMB_18_34,Persona sola 18-34 anni,2021,134.48,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,SMB_35_64,Persona sola 35-64 anni,2014,133.7,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,SMB_35_64,Persona sola 35-64 anni,2015,163.98,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,SMB_35_64,Persona sola 35-64 anni,2016,175.99,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,SMB_35_64,Persona sola 35-64 anni,2017,159.58,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,SMB_35_64,Persona sola 35-64 anni,2018,141.26,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,SMB_35_64,Persona sola 35-64 anni,2019,146.69,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,SMB_35_64,Persona sola 35-64 anni,2020,95.72,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,SMB_35_64,Persona sola 35-64 anni,2021,119.62,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,SMB_GE65,Persona sola 65 anni o più,2014,41.37,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,SMB_GE65,Persona sola 65 anni o più,2015,52.68,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,SMB_GE65,Persona sola 65 anni o più,2016,56.56,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,SMB_GE65,Persona sola 65 anni o più,2017,46.64,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,SMB_GE65,Persona sola 65 anni o più,2018,54.97,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,SMB_GE65,Persona sola 65 anni o più,2019,53.09,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,SMB_GE65,Persona sola 65 anni o più,2020,31.71,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,SMB_GE65,Persona sola 65 anni o più,2021,37.71,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,COUP_WH_C_PR18_34,Coppia senza figli con persona di riferimento 18-34 anni,2014,202.95,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,COUP_WH_C_PR18_34,Coppia senza figli con persona di riferimento 18-34 anni,2015,193.83,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,COUP_WH_C_PR18_34,Coppia senza figli con persona di riferimento 18-34 anni,2016,282.68,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,COUP_WH_C_PR18_34,Coppia senza figli con persona di riferimento 18-34 anni,2017,246.41,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,COUP_WH_C_PR18_34,Coppia senza figli con persona di riferimento 18-34 anni,2018,250.83,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,COUP_WH_C_PR18_34,Coppia senza figli con persona di riferimento 18-34 anni,2019,237.84,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,COUP_WH_C_PR18_34,Coppia senza figli con persona di riferimento 18-34 anni,2020,161.89,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,COUP_WH_C_PR18_34,Coppia senza figli con persona di riferimento 18-34 anni,2021,250.71,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,COUP_WH_C_PR35_64,Coppia senza figli con persona di riferimento 35-64 anni,2014,167.85,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,COUP_WH_C_PR35_64,Coppia senza figli con persona di riferimento 35-64 anni,2015,212.54,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,COUP_WH_C_PR35_64,Coppia senza figli con persona di riferimento 35-64 anni,2016,259.02,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,COUP_WH_C_PR35_64,Coppia senza figli con persona di riferimento 35-64 anni,2017,239.05,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,COUP_WH_C_PR35_64,Coppia senza figli con persona di riferimento 35-64 anni,2018,224.28,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,COUP_WH_C_PR35_64,Coppia senza figli con persona di riferimento 35-64 anni,2019,212.59,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,COUP_WH_C_PR35_64,Coppia senza figli con persona di riferimento 35-64 anni,2020,146.76,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,COUP_WH_C_PR35_64,Coppia senza figli con persona di riferimento 35-64 anni,2021,155.76,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,COUP_WH_C_PRGE65,Coppia senza figli con persona di riferimento 65 anni o più,2014,90.61,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,COUP_WH_C_PRGE65,Coppia senza figli con persona di riferimento 65 anni o più,2015,100.94,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,COUP_WH_C_PRGE65,Coppia senza figli con persona di riferimento 65 anni o più,2016,106.75,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,COUP_WH_C_PRGE65,Coppia senza figli con persona di riferimento 65 anni o più,2017,119.09,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,COUP_WH_C_PRGE65,Coppia senza figli con persona di riferimento 65 anni o più,2018,98.85,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,COUP_WH_C_PRGE65,Coppia senza figli con persona di riferimento 65 anni o più,2019,101.66,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,COUP_WH_C_PRGE65,Coppia senza figli con persona di riferimento 65 anni o più,2020,61.02,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,COUP_WH_C_PRGE65,Coppia senza figli con persona di riferimento 65 anni o più,2021,85.48,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,COUPF_W1C,Coppia con 1 figlio,2014,192.82,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,COUPF_W1C,Coppia con 1 figlio,2015,200.73,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,COUPF_W1C,Coppia con 1 figlio,2016,209.17,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,COUPF_W1C,Coppia con 1 figlio,2017,230.81,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,COUPF_W1C,Coppia con 1 figlio,2018,230.25,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,COUPF_W1C,Coppia con 1 figlio,2019,214.82,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,COUPF_W1C,Coppia con 1 figlio,2020,144.55,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,COUPF_W1C,Coppia con 1 figlio,2021,181.07,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,COUPF_W2C,Coppia con 2 figli,2014,222.77,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,COUPF_W2C,Coppia con 2 figli,2015,242.75,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,COUPF_W2C,Coppia con 2 figli,2016,261.81,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,COUPF_W2C,Coppia con 2 figli,2017,269.81,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,COUPF_W2C,Coppia con 2 figli,2018,274.07,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,COUPF_W2C,Coppia con 2 figli,2019,285.07,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,COUPF_W2C,Coppia con 2 figli,2020,160.1,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,COUPF_W2C,Coppia con 2 figli,2021,222.2,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,COUPF_W3GEC,Coppia con 3 e più figli,2014,212.61,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,COUPF_W3GEC,Coppia con 3 e più figli,2015,265.68,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,COUPF_W3GEC,Coppia con 3 e più figli,2016,207.3,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,COUPF_W3GEC,Coppia con 3 e più figli,2017,229.49,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,COUPF_W3GEC,Coppia con 3 e più figli,2018,226.5,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,COUPF_W3GEC,Coppia con 3 e più figli,2019,279.51,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,COUPF_W3GEC,Coppia con 3 e più figli,2020,144.74,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,COUPF_W3GEC,Coppia con 3 e più figli,2021,223.26,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,SNGP,Monogenitore,2014,130.23,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,SNGP,Monogenitore,2015,148.89,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,SNGP,Monogenitore,2016,175.94,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,SNGP,Monogenitore,2017,152.84,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,SNGP,Monogenitore,2018,149.7,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,SNGP,Monogenitore,2019,142.77,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,SNGP,Monogenitore,2020,95.57,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,SNGP,Monogenitore,2021,116.51,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,OTHER1,Altre tipologie,2014,121.5,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,OTHER1,Altre tipologie,2015,128.78,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,OTHER1,Altre tipologie,2016,153.49,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,OTHER1,Altre tipologie,2017,144.02,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,OTHER1,Altre tipologie,2018,155.96,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,OTHER1,Altre tipologie,2019,144.43,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,OTHER1,Altre tipologie,2020,104.05,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),11,-- servizi ricettivi e di ristorazione,OTHER1,Altre tipologie,2021,119.06,,,,,,,,,,,,,,,,,,
A,Annuale,ITCD,Nord,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),12,-- altri beni e servizi,HH,Totale famiglie,1997,205.9,,,,,,,,,,,,,,,,,,
